step,contact_force_x,contact_force_y,contact_force_z,contact_force_magnitude,fs_force_x_raw,fs_force_y_raw,fs_force_z_raw,fs_torque_x_raw,fs_torque_y_raw,fs_torque_z_raw,fs_force_x_raw2,fs_force_y_raw2,fs_force_z_raw2,fs_torque_x_raw2,fs_torque_y_raw2,fs_torque_z_raw2,link_data[joint2_force_x_raw],link_data[joint2_force_y_raw],link_data[joint2_force_z_raw],link_data[joint2_torque_x_raw],link_data[joint2_torque_y_raw],link_data[joint2_torque_z_raw],act_tor_j1,act_tor_j2,act_tor_j3,act_tor_j4,act_tor_j5,act_tor_j6,act_tor_j7,osc_torque_j1,osc_torque_j2,osc_torque_j3,osc_torque_j4,osc_torque_j5,osc_torque_j6,osc_torque_j7,joint_pos_j1,joint_vel_j1,joint_pos_j2,joint_vel_j2,joint_pos_j3,joint_vel_j3,joint_pos_j4,joint_vel_j4,joint_pos_j5,joint_vel_j5,joint_pos_j6,joint_vel_j6,joint_pos_j7,joint_vel_j7
1255,0.0,0.0,0.0,0.0,19.00087547302246,-0.9186656475067139,-7.178202152252197,0.03527895733714104,0.6870049238204956,-0.0001509940775576979,-0.0010057521285489202,0.0024962809402495623,0.00034998045885004103,-0.0003128762182313949,-0.000131871915073134,4.055468161823228e-05,27.055265426635742,-5.279320240020752,111.93185424804688,2.8128087520599365,-28.101367950439453,1.3984278440475464,2.9468395709991455,-28.296802520751953,-0.6667896509170532,87.0,1.2184590101242065,6.874454021453857,-0.11428392678499222,"tensor(1.5516, device='cuda:0')","tensor(-25.3225, device='cuda:0')","tensor(-1.2768, device='cuda:0')","tensor(119.5288, device='cuda:0')","tensor(0.9454, device='cuda:0')","tensor(5.7767, device='cuda:0')","tensor(-0.0852, device='cuda:0')",0.008199808187782764,0.32909226417541504,-0.558818519115448,0.09257349371910095,-0.004848509561270475,-0.00022872630506753922,-2.7229042053222656,2.171471118927002,-0.013875353150069714,0.7588587999343872,3.115220546722412,1.1887693405151367,0.7726706862449646,-0.15502934157848358
1260,0.0,0.0,0.0,0.0,12.878396034240723,-0.4672759473323822,-3.2326371669769287,0.018742378801107407,0.4403941333293915,-0.00018759191152639687,-0.003226424101740122,0.003420771099627018,0.0007838833844289184,-0.00043033031397499144,-0.000416226132074371,4.494498352869414e-05,26.06922149658203,-10.478909492492676,82.87123107910156,3.67439866065979,-17.075782775878906,0.6866729855537415,0.6870842576026917,-17.269723892211914,-1.676100492477417,87.0,0.7346483469009399,4.023952484130859,-0.05789102241396904,"tensor(0.5270, device='cuda:0')","tensor(-15.0367, device='cuda:0')","tensor(-1.4983, device='cuda:0')","tensor(97.7656, device='cuda:0')","tensor(0.7091, device='cuda:0')","tensor(3.4373, device='cuda:0')","tensor(-0.0337, device='cuda:0')",0.023878663778305054,0.23462872207164764,-0.554053008556366,0.11398962140083313,-0.010946753434836864,-0.09719643741846085,-2.614260673522949,2.1733322143554688,-0.0037129486445337534,0.014139690436422825,3.122096300125122,-0.4164029061794281,0.7802314162254333,0.25909316539764404
1265,0.0,0.0,0.0,0.0,10.052117347717285,-0.42213934659957886,-6.268228054046631,0.012537749484181404,0.23843710124492645,-0.024941496551036835,0.008159540593624115,0.0005971290520392358,-0.001350209815427661,-6.261904491111636e-05,0.0010389016242697835,8.150731446221471e-05,52.77498245239258,-4.289431095123291,92.26732635498047,1.5724350214004517,-9.986936569213867,-0.6403564810752869,0.6431832313537598,-10.019658088684082,-1.410951852798462,85.98686981201172,0.6918545961380005,3.9403693675994873,-0.1152159720659256,"tensor(0.6342, device='cuda:0')","tensor(-9.6023, device='cuda:0')","tensor(-1.2770, device='cuda:0')","tensor(84.9553, device='cuda:0')","tensor(0.6150, device='cuda:0')","tensor(4.8792, device='cuda:0')","tensor(-0.1798, device='cuda:0')",0.03351258859038353,0.11813810467720032,-0.5478824377059937,-0.12102949619293213,-0.014498325996100903,-0.0071581522934138775,-2.5067451000213623,2.056851863861084,-0.002580840140581131,0.05782550945878029,3.068418025970459,-1.8436552286148071,0.7873474955558777,-0.11753679066896439
1270,0.0,0.0,0.0,0.0,9.077644348144531,-0.8312639594078064,0.9118676781654358,0.032263994216918945,0.261807382106781,0.026225795969367027,-0.01099316030740738,-0.0010490843560546637,0.001797596924006939,0.00011437952343840152,-0.0013996687484905124,-0.00011635766713880002,57.78091049194336,0.05268406495451927,75.73193359375,0.5564447641372681,-0.5780573487281799,-0.9666060209274292,0.8032483458518982,-0.5469160079956055,-1.0547101497650146,63.17813491821289,0.9579019546508789,1.5268899202346802,0.07293949276208878,"tensor(0.4648, device='cuda:0')","tensor(-0.4499, device='cuda:0')","tensor(-1.2230, device='cuda:0')","tensor(61.6825, device='cuda:0')","tensor(0.7673, device='cuda:0')","tensor(2.3673, device='cuda:0')","tensor(-0.0489, device='cuda:0')",0.04057083651423454,0.12609943747520447,-0.5386046171188354,0.4161248207092285,-0.01596265658736229,-0.004498824942857027,-2.398770570755005,2.1733791828155518,0.00036139125586487353,0.17725728452205658,2.980573892593384,-1.803752064704895,0.783919095993042,-0.004290114156901836
1275,0.0,0.0,0.0,0.0,5.202924728393555,-0.30804184079170227,-4.629886627197266,0.006410544738173485,0.03904907405376434,-0.01653139479458332,0.004182090982794762,-0.0031334725208580494,-0.0007591470493935049,0.0003945056232623756,0.0005329406703822315,-2.9722421459155157e-05,70.60913848876953,5.152209758758545,79.74471282958984,-1.3688119649887085,2.6572399139404297,-2.2207937240600586,0.24164289236068726,2.850689649581909,-0.9332930445671082,48.648834228515625,0.6853114366531372,2.1307592391967773,-0.04961177706718445,"tensor(-0.0186, device='cuda:0')","tensor(1.7893, device='cuda:0')","tensor(-1.2373, device='cuda:0')","tensor(52.3687, device='cuda:0')","tensor(0.5549, device='cuda:0')","tensor(3.8878, device='cuda:0')","tensor(-0.1579, device='cuda:0')",0.04612213745713234,0.038586314767599106,-0.5111563205718994,0.40587571263313293,-0.017174774780869484,0.024502556771039963,-2.291396141052246,1.985496997833252,0.0028847437351942062,0.06089632958173752,2.884565830230713,-2.309385299682617,0.7850066423416138,-0.03658509626984596
1280,0.0,0.0,0.0,0.0,1.2853667736053467,-0.19530430436134338,-5.0213141441345215,0.004051202442497015,-0.14032869040966034,-0.005515330005437136,0.006506829522550106,-0.003377183573320508,-0.0011485812719911337,0.000428029743488878,0.0008289898978546262,-1.4873694453854114e-05,70.82369995117188,6.634533405303955,72.11929321289062,-1.7024298906326294,6.468135356903076,-2.283233404159546,0.11329705268144608,6.6917924880981445,-0.8316326141357422,32.83186340332031,0.800500214099884,1.1765638589859009,0.023396926000714302,"tensor(-0.3327, device='cuda:0')","tensor(5.0954, device='cuda:0')","tensor(-1.2039, device='cuda:0')","tensor(39.4048, device='cuda:0')","tensor(0.4766, device='cuda:0')","tensor(3.7575, device='cuda:0')","tensor(-0.1388, device='cuda:0')",0.0504353791475296,0.02849496155977249,-0.48691442608833313,0.38656023144721985,-0.019241301342844963,0.016887590289115906,-2.185577630996704,1.9168224334716797,-0.0061171287670731544,0.012724530883133411,2.767190456390381,-2.5825998783111572,0.7904471158981323,0.018953317776322365
1285,0.0,0.0,0.0,0.0,0.5289913415908813,0.7521474957466125,-11.94177532196045,-0.03898162394762039,-0.15062826871871948,-0.028663240373134613,0.01856454648077488,0.0006008105119690299,-0.0030024151783436537,-4.8808557039592415e-05,0.002361592836678028,0.00017081582336686552,90.79877471923828,-1.927634596824646,92.68246459960938,0.9012405276298523,7.244204521179199,-0.9873695969581604,-0.47146159410476685,7.233711242675781,-1.2769631147384644,27.97940444946289,0.5230376124382019,2.847324848175049,-0.0666823536157608,"tensor(-0.3493, device='cuda:0')","tensor(7.3830, device='cuda:0')","tensor(-1.0550, device='cuda:0')","tensor(33.8465, device='cuda:0')","tensor(0.5096, device='cuda:0')","tensor(4.2303, device='cuda:0')","tensor(-0.0988, device='cuda:0')",0.05159158259630203,0.006005816161632538,-0.4597812592983246,0.022043190896511078,-0.019338566809892654,0.0009396360255777836,-2.0824291706085205,1.5455052852630615,-0.01617206633090973,-0.14836397767066956,2.642197370529175,-2.6259071826934814,0.7977993488311768,-0.01414174772799015
1290,0.0,0.0,0.0,0.0,5.069278717041016,0.09366884082555771,0.35247159004211426,-0.002793007530272007,0.10212630033493042,0.005468436051160097,-0.013354483060538769,0.0005642751348204911,0.0023303981870412827,-8.97734789759852e-05,-0.001703601679764688,-0.0001020636991597712,58.52180480957031,-3.453732490539551,51.52231216430664,1.8453818559646606,9.629308700561523,-0.5491741895675659,-0.548906147480011,9.564289093017578,-1.3843200206756592,12.4287748336792,0.678455650806427,0.6759573221206665,0.03873782977461815,"tensor(-0.7122, device='cuda:0')","tensor(9.3072, device='cuda:0')","tensor(-1.4471, device='cuda:0')","tensor(9.7440, device='cuda:0')","tensor(0.5451, device='cuda:0')","tensor(0.5637, device='cuda:0')","tensor(0.0235, device='cuda:0')",0.05324556678533554,0.0699290856719017,-0.44428128004074097,0.6005088686943054,-0.020377060398459435,-0.04254721477627754,-1.9855849742889404,2.1175014972686768,-0.030114255845546722,-0.15806272625923157,2.5139143466949463,-2.6120550632476807,0.8056637644767761,0.1918865293264389
1295,0.0,0.0,0.0,0.0,-1.5225991010665894,0.24657383561134338,-2.423574447631836,-0.003884646575897932,-0.10394969582557678,-0.00028199527878314257,0.004225119017064571,-0.0012977930018678308,-0.000588205992244184,0.00016591236635576934,0.0005345017998479307,9.731006684887689e-06,40.3720817565918,0.5109249949455261,26.453397750854492,0.5070578455924988,9.130925178527832,-1.8482820987701416,-0.9994537830352783,9.250944137573242,-1.682827353477478,5.089104175567627,0.38040509819984436,0.23939989507198334,0.018037136644124985,"tensor(-1.1082, device='cuda:0')","tensor(9.8007, device='cuda:0')","tensor(-1.7724, device='cuda:0')","tensor(8.4191, device='cuda:0')","tensor(0.2533, device='cuda:0')","tensor(1.0532, device='cuda:0')","tensor(-0.0079, device='cuda:0')",0.053646527230739594,-0.0416424386203289,-0.41237008571624756,0.4902607798576355,-0.020784679800271988,0.018561353906989098,-1.8926489353179932,1.5145784616470337,-0.03130218759179115,0.10131945461034775,2.4027702808380127,-1.9244245290756226,0.8098663687705994,-0.025363437831401825
1300,0.0,0.0,0.0,0.0,-3.3880677223205566,0.34280872344970703,-5.707370758056641,-0.009796871803700924,-0.13138459622859955,-0.003079246263951063,0.015841169282794,0.0003882363671436906,-0.0026099912356585264,-2.5784493118408136e-05,0.0020162248983979225,0.0001432631688658148,52.39511489868164,-0.4066208004951477,37.095787048339844,0.3652498722076416,10.66127872467041,-0.5981894731521606,-0.3517115116119385,10.664441108703613,-0.6729555130004883,7.9058308601379395,0.1611868143081665,1.0842581987380981,-0.007043123710900545,"tensor(-0.5044, device='cuda:0')","tensor(12.2999, device='cuda:0')","tensor(-0.8520, device='cuda:0')","tensor(12.4934, device='cuda:0')","tensor(0.1610, device='cuda:0')","tensor(1.8337, device='cuda:0')","tensor(-0.0152, device='cuda:0')",0.05158933997154236,-0.04623528942465782,-0.3899109959602356,-0.013172473758459091,-0.020447803661227226,0.003074555890634656,-1.8262170553207397,0.6680694222450256,-0.027556583285331726,0.17978885769844055,2.3237972259521484,-1.070568323135376,0.8089728951454163,-0.12482869625091553
1305,0.0,0.0,0.0,0.0,1.5738040208816528,-0.18498525023460388,0.8133184313774109,0.009479636326432228,0.01542661339044571,0.002438973169773817,-0.007772079203277826,8.999455894809216e-05,0.0013393379049375653,-2.256410152767785e-05,-0.0009911428205668926,-6.43611274426803e-05,34.706809997558594,-0.8209128975868225,17.923343658447266,0.6515539884567261,10.193839073181152,-0.10997583717107773,-0.10974439233541489,10.169477462768555,-0.3779086768627167,1.8181673288345337,0.2694418430328369,-0.09321363270282745,0.012998552992939949,"tensor(-0.3789, device='cuda:0')","tensor(9.2366, device='cuda:0')","tensor(-0.6670, device='cuda:0')","tensor(-0.1764, device='cuda:0')","tensor(0.1714, device='cuda:0')","tensor(-0.2463, device='cuda:0')","tensor(0.0078, device='cuda:0')",0.051035571843385696,0.022747380658984184,-0.38330522179603577,0.3623155951499939,-0.021455012261867523,-0.03839173540472984,-1.7770737409591675,1.284460425376892,-0.026302259415388107,0.020591257140040398,2.262497663497925,-1.5216211080551147,0.8087599277496338,0.017182232812047005
1310,0.0,0.0,0.0,0.0,0.7805764079093933,0.1516217142343521,0.2747384309768677,-0.0055663674138486385,0.011895653791725636,-0.001672099344432354,-0.0035163932479918003,-0.0007854106952436268,0.0005567331099882722,9.263310494134203e-05,-0.0004475814348552376,-4.594436541083269e-05,31.922977447509766,0.3048925995826721,13.736729621887207,0.28956934809684753,10.016817092895508,-1.0089472532272339,-0.590484619140625,10.089531898498535,-0.9162763357162476,0.7442585229873657,0.08022336661815643,0.01218363270163536,0.0011081336997449398,"tensor(-0.3718, device='cuda:0')","tensor(9.5333, device='cuda:0')","tensor(-0.6277, device='cuda:0')","tensor(-0.4363, device='cuda:0')","tensor(0.0523, device='cuda:0')","tensor(-0.1302, device='cuda:0')","tensor(0.0002, device='cuda:0')",0.04896869137883186,-0.06493052840232849,-0.3684256374835968,0.2423635572195053,-0.021392853930592537,0.01153033971786499,-1.725716471672058,0.8909582495689392,-0.020595332607626915,0.11469998955726624,2.200336217880249,-1.0616436004638672,0.8059859871864319,-0.06303077191114426
1315,0.0,0.0,0.0,0.0,-2.7627153396606445,0.017436638474464417,0.1460331529378891,0.005718267522752285,-0.05653843283653259,0.0011754517909139395,0.008950335904955864,-0.00023588037583976984,-0.0014292666455730796,4.1493876778986305e-05,0.0011377462651580572,7.168239244492725e-05,10.884613990783691,-0.17480280995368958,-6.678008556365967,0.303851455450058,7.2884016036987305,-0.6460434198379517,-0.44727447628974915,7.341671943664551,-0.6172078847885132,-4.0418500900268555,-0.07733499258756638,-0.5064101219177246,-0.003389783436432481,"tensor(-0.4379, device='cuda:0')","tensor(8.8769, device='cuda:0')","tensor(-0.5957, device='cuda:0')","tensor(-1.6255, device='cuda:0')","tensor(-0.1128, device='cuda:0')","tensor(-0.0875, device='cuda:0')","tensor(-0.0056, device='cuda:0')",0.04669920355081558,-0.07310345023870468,-0.3506997525691986,0.2281741201877594,-0.02178984135389328,0.006170197390019894,-1.6806271076202393,0.5890166759490967,-0.014990217052400112,0.17994168400764465,2.1481339931488037,-0.7212117314338684,0.8019751906394958,-0.12411363422870636
1320,0.0,0.0,0.0,0.0,-0.4063124656677246,-0.11337047070264816,0.5497887134552002,0.006247526500374079,-0.018525565043091774,0.00018733306205831468,-0.0003251692105550319,-0.0004603652050718665,3.0659812182420865e-05,5.681049151462503e-05,-4.114582407055423e-05,-1.2219221389386803e-05,24.97385597229004,1.093123197555542,6.183787822723389,-0.22293750941753387,9.654952049255371,-0.3181748688220978,-0.050394393503665924,9.702828407287598,-0.1357712596654892,-1.4210234880447388,0.03095451556146145,-0.2957676947116852,-0.001334585715085268,"tensor(-0.1674, device='cuda:0')","tensor(9.5444, device='cuda:0')","tensor(-0.2896, device='cuda:0')","tensor(-1.5385, device='cuda:0')","tensor(-0.0077, device='cuda:0')","tensor(-0.2492, device='cuda:0')","tensor(-0.0025, device='cuda:0')",0.042929358780384064,-0.07174870371818542,-0.3479236662387848,0.11882486939430237,-0.021611997857689857,0.0028529136907309294,-1.664523959159851,0.4218430519104004,-0.008806300349533558,0.08495518565177917,2.129716157913208,-0.47070613503456116,0.7977544069290161,-0.06961330026388168
1325,0.0,0.0,0.0,0.0,-1.4633554220199585,7.021914370852755e-06,0.1305021196603775,0.0032793425489217043,-0.027595797553658485,0.0013595299096778035,0.005150976590812206,-0.0001705596805550158,-0.0008783203666098416,2.8672970074694604e-05,0.0006561475456692278,4.0544156945543364e-05,21.69010353088379,0.5703213810920715,2.967097043991089,-0.08120465278625488,9.170181274414062,-0.3217562735080719,-0.13890105485916138,9.205007553100586,-0.21331268548965454,-2.0842459201812744,-0.04351416230201721,-0.2754555642604828,-0.001983728026971221,"tensor(-0.0996, device='cuda:0')","tensor(10.1293, device='cuda:0')","tensor(-0.1625, device='cuda:0')","tensor(-0.8671, device='cuda:0')","tensor(-0.0582, device='cuda:0')","tensor(-0.0631, device='cuda:0')","tensor(-0.0031, device='cuda:0')",0.03930419310927391,-0.07823441177606583,-0.3410397469997406,0.03190573304891586,-0.02156432345509529,0.0018813961651176214,-1.6458730697631836,0.16422411799430847,-0.004289055708795786,0.11673586815595627,2.1084349155426025,-0.2065127193927765,0.7932394742965698,-0.10180375725030899
1330,0.0,0.0,0.0,0.0,-0.6531795263290405,0.10036123543977737,-0.8351129293441772,-0.004407907370477915,-0.0030338228680193424,0.000894483644515276,0.004470686428248882,-4.7001893108244985e-05,-0.0007630746113136411,1.2354822501947638e-05,0.0005699264584109187,3.7185436667641625e-05,37.20822525024414,0.955734372138977,16.25017738342285,-0.32512807846069336,11.60856819152832,-0.2330603301525116,-0.03896787017583847,11.624659538269043,-0.07851915061473846,0.8958613872528076,-0.059160616248846054,0.21218471229076385,-0.0029200727585703135,"tensor(-0.0248, device='cuda:0')","tensor(12.5080, device='cuda:0')","tensor(-0.0872, device='cuda:0')","tensor(1.8652, device='cuda:0')","tensor(-0.0262, device='cuda:0')","tensor(0.3056, device='cuda:0')","tensor(-0.0025, device='cuda:0')",0.03534674271941185,-0.08760076016187668,-0.3380025029182434,-0.17887087166309357,-0.021436793729662895,0.004627337213605642,-1.6386301517486572,-0.25228366255760193,0.0003730983007699251,0.1416609138250351,2.1005170345306396,0.271355539560318,0.7885450720787048,-0.10708235949277878
1335,0.0,0.0,0.0,0.0,-1.9491534233093262,-0.23207493126392365,0.5448406338691711,0.013713291846215725,-0.03524969518184662,0.0025748927146196365,0.006537447217851877,8.04093579063192e-05,-0.0010795851703733206,-7.380407396340161e-07,0.000831962563097477,5.7314497098559514e-05,14.278721809387207,0.4685278534889221,-3.6274566650390625,-0.14122630655765533,8.114004135131836,0.058306287974119186,0.10346238315105438,8.122838973999023,0.11845491826534271,-3.5762808322906494,-0.048181697726249695,-0.4834209084510803,-0.002037936123088002,"tensor(0.4190, device='cuda:0')","tensor(9.3387, device='cuda:0')","tensor(0.5533, device='cuda:0')","tensor(-1.9769, device='cuda:0')","tensor(-0.0640, device='cuda:0')","tensor(-0.1918, device='cuda:0')","tensor(-0.0015, device='cuda:0')",0.032439298927783966,-0.07142975181341171,-0.33276665210723877,0.08140678703784943,-0.021971186622977257,0.0011906587751582265,-1.6298304796218872,0.08095386624336243,0.002317485399544239,0.07651491463184357,2.0922725200653076,-0.09446033090353012,0.7851842045783997,-0.0969671681523323
1340,0.0,0.0,0.0,0.0,1.045290470123291,-0.23036108911037445,1.0037803649902344,0.006675435230135918,0.01655171439051628,-0.0005436150822788477,-0.005743043962866068,2.6564632207737304e-05,0.0009760879911482334,-1.1644232472463045e-05,-0.0007317755371332169,-4.8690308176446706e-05,27.485017776489258,1.4573413133621216,7.86133337020874,-0.6861435770988464,10.264659881591797,0.5848677754402161,0.5848231315612793,10.240242004394531,0.740156352519989,-1.0997776985168457,0.004646498244255781,-0.1822594702243805,-0.0020930711179971695,"tensor(0.4814, device='cuda:0')","tensor(9.1545, device='cuda:0')","tensor(0.6156, device='cuda:0')","tensor(-2.4055, device='cuda:0')","tensor(-0.0095, device='cuda:0')","tensor(-0.3612, device='cuda:0')","tensor(-0.0011, device='cuda:0')",0.03036549873650074,-0.03091435693204403,-0.3313586115837097,0.11289629340171814,-0.022278958931565285,-0.0005480716354213655,-1.631663203239441,0.09135410189628601,0.004500809125602245,-0.004821701906621456,2.096083164215088,-0.03584105521440506,0.7825278639793396,-0.01681760884821415
