playtime h1 h2 target_pos_ee(x) target_pos_ee(y) target_pos_ee(z) current_pos_ee(x) current_pos_ee(y) current_pos_ee(z) target_pos_link4(x) target_pos_link4(y) target_pos_link4(z) current_pos_link4(x) current_pos_link4(y) current_pos_link4(z) q_desired_1 q_desired_2 q_desired_3 q_desired_4 q_desired_5 q_desired_6 q_desired_7
9.603 1 0 0.35 0.28 0.7 0.473844 0.111373 0.653744 0 -0.15 0.5 0.0234362 0.0116676 0.658541  0.109765 -0.187193  0.118057  -1.68986 0.0199934   1.45982  0.785396
9.604 1 0 0.35 0.28 0.7 0.473794 0.111442 0.653763 0 -0.15 0.5 0.0234051 0.0116722 0.658543  0.109834 -0.187281  0.118134   -1.6899 0.0200073   1.45977  0.785396
9.605 1 0 0.35 0.28 0.7 0.473744 0.111511 0.653781 0 -0.15 0.5 0.0233739 0.0116769 0.658545  0.109903 -0.187368  0.118211  -1.68994 0.0200211   1.45973  0.785396
9.606 1 0 0.35 0.28 0.7 0.473693 0.111579 0.6538 0 -0.15 0.5 0.0233428 0.0116815 0.658547  0.109972 -0.187456  0.118287  -1.68998 0.0200349   1.45968  0.785396
9.607 1 0 0.35 0.28 0.7 0.473643 0.111648 0.653819 0 -0.15 0.5 0.0233117 0.0116862 0.658549  0.110041 -0.187544  0.118364  -1.69002 0.0200487   1.45964  0.785396
9.608 1 0 0.35 0.28 0.7 0.473593 0.111717 0.653837 0 -0.15 0.5 0.0232805 0.0116908 0.658551   0.11011 -0.187631  0.118441  -1.69006 0.0200626    1.4596  0.785396
9.609 1 0 0.35 0.28 0.7 0.473542 0.111785 0.653856 0 -0.15 0.5 0.0232494 0.0116954 0.658553  0.110179 -0.187719  0.118517   -1.6901 0.0200764   1.45955  0.785396
9.61 1 0 0.35 0.28 0.7 0.473492 0.111854 0.653875 0 -0.15 0.5 0.0232183 0.0117001 0.658555  0.110248 -0.187806  0.118594  -1.69014 0.0200903   1.45951  0.785396
9.611 1 0 0.35 0.28 0.7 0.473442 0.111923 0.653894 0 -0.15 0.5 0.0231872 0.0117047 0.658557  0.110317 -0.187894  0.118671  -1.69018 0.0201041   1.45946  0.785396
9.612 1 0 0.35 0.28 0.7 0.473391 0.111992 0.653912 0 -0.15 0.5 0.0231561 0.0117093 0.658559  0.110386 -0.187981  0.118747  -1.69022  0.020118   1.45942  0.785396
9.613 1 0 0.35 0.28 0.7 0.473341 0.11206 0.653931 0 -0.15 0.5 0.023125 0.011714 0.658561  0.110455 -0.188069  0.118824  -1.69026 0.0201318   1.45938  0.785396
9.614 1 0 0.35 0.28 0.7 0.47329 0.112129 0.65395 0 -0.15 0.5 0.0230939 0.0117186 0.658564  0.110524 -0.188156  0.118901  -1.69031 0.0201457   1.45933  0.785396
9.615 1 0 0.35 0.28 0.7 0.47324 0.112198 0.653968 0 -0.15 0.5 0.0230628 0.0117232 0.658566  0.110593 -0.188244  0.118978  -1.69035 0.0201595   1.45929  0.785396
9.616 1 0 0.35 0.28 0.7 0.47319 0.112266 0.653987 0 -0.15 0.5 0.0230318 0.0117278 0.658568  0.110662 -0.188331  0.119055  -1.69039 0.0201734   1.45925  0.785396
9.617 1 0 0.35 0.28 0.7 0.473139 0.112335 0.654006 0 -0.15 0.5 0.0230007 0.0117324 0.65857  0.110731 -0.188419  0.119131  -1.69043 0.0201872    1.4592  0.785396
9.618 1 0 0.35 0.28 0.7 0.473089 0.112404 0.654025 0 -0.15 0.5 0.0229696 0.0117371 0.658572    0.1108 -0.188506  0.119208  -1.69047 0.0202011   1.45916  0.785396
9.619 1 0 0.35 0.28 0.7 0.473038 0.112473 0.654043 0 -0.15 0.5 0.0229385 0.0117417 0.658574   0.11087 -0.188593  0.119285  -1.69051  0.020215   1.45911  0.785396
9.62 1 0 0.35 0.28 0.7 0.472988 0.112541 0.654062 0 -0.15 0.5 0.0229075 0.0117463 0.658576  0.110939 -0.188681  0.119362  -1.69055 0.0202289   1.45907  0.785396
9.621 1 0 0.35 0.28 0.7 0.472938 0.11261 0.654081 0 -0.15 0.5 0.0228764 0.0117509 0.658578  0.111008 -0.188768  0.119439  -1.69059 0.0202427   1.45903  0.785396
9.622 1 0 0.35 0.28 0.7 0.472887 0.112679 0.654099 0 -0.15 0.5 0.0228454 0.0117555 0.65858  0.111077 -0.188855  0.119516  -1.69063 0.0202566   1.45898  0.785396
9.623 1 0 0.35 0.28 0.7 0.472837 0.112748 0.654118 0 -0.15 0.5 0.0228143 0.0117601 0.658582  0.111146 -0.188943  0.119592  -1.69067 0.0202705   1.45894  0.785396
9.624 1 0 0.35 0.28 0.7 0.472786 0.112816 0.654137 0 -0.15 0.5 0.0227833 0.0117647 0.658584  0.111215  -0.18903  0.119669  -1.69071 0.0202844    1.4589  0.785396
9.625 1 0 0.35 0.28 0.7 0.472736 0.112885 0.654156 0 -0.15 0.5 0.0227523 0.0117693 0.658586  0.111284 -0.189117  0.119746  -1.69075 0.0202983   1.45885  0.785396
9.626 1 0 0.35 0.28 0.7 0.472686 0.112954 0.654174 0 -0.15 0.5 0.0227213 0.0117739 0.658588  0.111354 -0.189204  0.119823  -1.69078 0.0203122   1.45881  0.785396
9.627 1 0 0.35 0.28 0.7 0.472635 0.113023 0.654193 0 -0.15 0.5 0.0226902 0.0117785 0.65859  0.111423 -0.189291    0.1199  -1.69082 0.0203261   1.45877  0.785396
9.628 1 0 0.35 0.28 0.7 0.472585 0.113091 0.654212 0 -0.15 0.5 0.0226592 0.0117831 0.658592  0.111492 -0.189379  0.119977  -1.69086 0.0203399   1.45872  0.785396
9.629 1 0 0.35 0.28 0.7 0.472534 0.11316 0.65423 0 -0.15 0.5 0.0226282 0.0117877 0.658594  0.111561 -0.189466  0.120054   -1.6909 0.0203538   1.45868  0.785396
9.63 1 0 0.35 0.28 0.7 0.472484 0.113229 0.654249 0 -0.15 0.5 0.0225972 0.0117923 0.658596   0.11163 -0.189553  0.120131  -1.69094 0.0203678   1.45864  0.785396
9.631 1 0 0.35 0.28 0.7 0.472433 0.113298 0.654268 0 -0.15 0.5 0.0225662 0.0117969 0.658598    0.1117  -0.18964  0.120208  -1.69098 0.0203817   1.45859  0.785396
9.632 1 0 0.35 0.28 0.7 0.472383 0.113367 0.654287 0 -0.15 0.5 0.0225352 0.0118015 0.6586  0.111769 -0.189727  0.120285  -1.69102 0.0203956   1.45855  0.785396
9.633 1 0 0.35 0.28 0.7 0.472332 0.113436 0.654305 0 -0.15 0.5 0.0225042 0.011806 0.658602  0.111838 -0.189814  0.120362  -1.69106 0.0204095   1.45851  0.785396
9.634 1 0 0.35 0.28 0.7 0.472282 0.113504 0.654324 0 -0.15 0.5 0.0224732 0.0118106 0.658604  0.111907 -0.189901  0.120439   -1.6911 0.0204234   1.45846  0.785396
9.635 1 0 0.35 0.28 0.7 0.472231 0.113573 0.654343 0 -0.15 0.5 0.0224423 0.0118152 0.658606  0.111977 -0.189988  0.120516  -1.69114 0.0204373   1.45842  0.785396
9.636 1 0 0.35 0.28 0.7 0.472181 0.113642 0.654362 0 -0.15 0.5 0.0224113 0.0118198 0.658608  0.112046 -0.190075  0.120593  -1.69118 0.0204512   1.45838  0.785396
9.637 1 0 0.35 0.28 0.7 0.47213 0.113711 0.65438 0 -0.15 0.5 0.0223803 0.0118244 0.65861  0.112115 -0.190162   0.12067  -1.69122 0.0204652   1.45833  0.785396
9.638 1 0 0.35 0.28 0.7 0.47208 0.11378 0.654399 0 -0.15 0.5 0.0223494 0.0118289 0.658611  0.112185 -0.190249  0.120747  -1.69126 0.0204791   1.45829  0.785396
9.639 1 0 0.35 0.28 0.7 0.47203 0.113849 0.654418 0 -0.15 0.5 0.0223184 0.0118335 0.658613  0.112254 -0.190335  0.120824   -1.6913  0.020493   1.45825  0.785396
9.64 1 0 0.35 0.28 0.7 0.471979 0.113917 0.654437 0 -0.15 0.5 0.0222875 0.0118381 0.658615  0.112323 -0.190422  0.120902  -1.69134  0.020507    1.4582  0.785396
9.641 1 0 0.35 0.28 0.7 0.471929 0.113986 0.654455 0 -0.15 0.5 0.0222565 0.0118426 0.658617  0.112392 -0.190509  0.120979  -1.69138 0.0205209   1.45816  0.785396
9.642 1 0 0.35 0.28 0.7 0.471878 0.114055 0.654474 0 -0.15 0.5 0.0222256 0.0118472 0.658619  0.112462 -0.190596  0.121056  -1.69142 0.0205348   1.45812  0.785396
9.643 1 0 0.35 0.28 0.7 0.471828 0.114124 0.654493 0 -0.15 0.5 0.0221947 0.0118518 0.658621  0.112531 -0.190683  0.121133  -1.69146 0.0205488   1.45807  0.785396
9.644 1 0 0.35 0.28 0.7 0.471777 0.114193 0.654512 0 -0.15 0.5 0.0221637 0.0118563 0.658623    0.1126 -0.190769   0.12121   -1.6915 0.0205627   1.45803  0.785396
9.645 1 0 0.35 0.28 0.7 0.471726 0.114262 0.65453 0 -0.15 0.5 0.0221328 0.0118609 0.658625   0.11267 -0.190856  0.121287  -1.69153 0.0205767   1.45799  0.785396
9.646 1 0 0.35 0.28 0.7 0.471676 0.114331 0.654549 0 -0.15 0.5 0.0221019 0.0118654 0.658627  0.112739 -0.190943  0.121364  -1.69157 0.0205906   1.45794  0.785396
9.647 1 0 0.35 0.28 0.7 0.471625 0.1144 0.654568 0 -0.15 0.5 0.022071 0.01187 0.658629  0.112809 -0.191029  0.121442  -1.69161 0.0206046    1.4579  0.785396
9.648 1 0 0.35 0.28 0.7 0.471575 0.114469 0.654587 0 -0.15 0.5 0.0220401 0.0118745 0.658631  0.112878 -0.191116  0.121519  -1.69165 0.0206185   1.45786  0.785396
9.649 1 0 0.35 0.28 0.7 0.471524 0.114537 0.654605 0 -0.15 0.5 0.0220092 0.0118791 0.658633  0.112947 -0.191203  0.121596  -1.69169 0.0206325   1.45782  0.785396
9.65 1 0 0.35 0.28 0.7 0.471474 0.114606 0.654624 0 -0.15 0.5 0.0219783 0.0118836 0.658635  0.113017 -0.191289  0.121673  -1.69173 0.0206465   1.45777  0.785396
9.651 1 0 0.35 0.28 0.7 0.471423 0.114675 0.654643 0 -0.15 0.5 0.0219474 0.0118882 0.658637  0.113086 -0.191376  0.121751  -1.69177 0.0206604   1.45773  0.785396
9.652 1 0 0.35 0.28 0.7 0.471373 0.114744 0.654662 0 -0.15 0.5 0.0219165 0.0118927 0.658639  0.113156 -0.191462  0.121828  -1.69181 0.0206744   1.45769  0.785396
9.653 1 0 0.35 0.28 0.7 0.471322 0.114813 0.65468 0 -0.15 0.5 0.0218857 0.0118973 0.65864  0.113225 -0.191549  0.121905  -1.69185 0.0206884   1.45764  0.785396
9.654 1 0 0.35 0.28 0.7 0.471272 0.114882 0.654699 0 -0.15 0.5 0.0218548 0.0119018 0.658642  0.113294 -0.191635  0.121982  -1.69189 0.0207023    1.4576  0.785396
9.655 1 0 0.35 0.28 0.7 0.471221 0.114951 0.654718 0 -0.15 0.5 0.0218239 0.0119063 0.658644  0.113364 -0.191722   0.12206  -1.69192 0.0207163   1.45756  0.785396
9.656 1 0 0.35 0.28 0.7 0.471171 0.11502 0.654737 0 -0.15 0.5 0.0217931 0.0119109 0.658646  0.113433 -0.191808  0.122137  -1.69196 0.0207303   1.45752  0.785396
9.657 1 0 0.35 0.28 0.7 0.47112 0.115089 0.654756 0 -0.15 0.5 0.0217622 0.0119154 0.658648  0.113503 -0.191895  0.122214    -1.692 0.0207443   1.45747  0.785396
9.658 1 0 0.35 0.28 0.7 0.471069 0.115158 0.654774 0 -0.15 0.5 0.0217314 0.0119199 0.65865  0.113572 -0.191981  0.122292  -1.69204 0.0207583   1.45743  0.785396
9.659 1 0 0.35 0.28 0.7 0.471019 0.115227 0.654793 0 -0.15 0.5 0.0217005 0.0119245 0.658652  0.113642 -0.192067  0.122369  -1.69208 0.0207723   1.45739  0.785396
9.66 1 0 0.35 0.28 0.7 0.470968 0.115296 0.654812 0 -0.15 0.5 0.0216697 0.011929 0.658654  0.113711 -0.192154  0.122446  -1.69212 0.0207863   1.45734  0.785396
9.661 1 0 0.35 0.28 0.7 0.470918 0.115365 0.654831 0 -0.15 0.5 0.0216389 0.0119335 0.658656  0.113781  -0.19224  0.122524  -1.69216 0.0208003    1.4573  0.785396
9.662 1 0 0.35 0.28 0.7 0.470867 0.115434 0.654849 0 -0.15 0.5 0.021608 0.011938 0.658658   0.11385 -0.192326  0.122601   -1.6922 0.0208143   1.45726  0.785396
9.663 1 0 0.35 0.28 0.7 0.470816 0.115503 0.654868 0 -0.15 0.5 0.0215772 0.0119425 0.658659   0.11392 -0.192413  0.122678  -1.69223 0.0208283   1.45722  0.785396
9.664 1 0 0.35 0.28 0.7 0.470766 0.115572 0.654887 0 -0.15 0.5 0.0215464 0.0119471 0.658661  0.113989 -0.192499  0.122756  -1.69227 0.0208423   1.45717  0.785396
9.665 1 0 0.35 0.28 0.7 0.470715 0.115641 0.654906 0 -0.15 0.5 0.0215156 0.0119516 0.658663  0.114059 -0.192585  0.122833  -1.69231 0.0208563   1.45713  0.785396
9.666 1 0 0.35 0.28 0.7 0.470665 0.11571 0.654925 0 -0.15 0.5 0.0214848 0.0119561 0.658665  0.114128 -0.192671  0.122911  -1.69235 0.0208703   1.45709  0.785396
9.667 1 0 0.35 0.28 0.7 0.470614 0.115779 0.654943 0 -0.15 0.5 0.021454 0.0119606 0.658667  0.114198 -0.192757  0.122988  -1.69239 0.0208843   1.45705  0.785396
9.668 1 0 0.35 0.28 0.7 0.470563 0.115848 0.654962 0 -0.15 0.5 0.0214232 0.0119651 0.658669  0.114267 -0.192843  0.123066  -1.69243 0.0208983     1.457  0.785396
9.669 1 0 0.35 0.28 0.7 0.470513 0.115917 0.654981 0 -0.15 0.5 0.0213925 0.0119696 0.658671  0.114337  -0.19293  0.123143  -1.69246 0.0209123   1.45696  0.785396
9.67 1 0 0.35 0.28 0.7 0.470462 0.115986 0.655 0 -0.15 0.5 0.0213617 0.0119741 0.658672  0.114407 -0.193016  0.123221   -1.6925 0.0209264   1.45692  0.785396
9.671 1 0 0.35 0.28 0.7 0.470412 0.116055 0.655019 0 -0.15 0.5 0.0213309 0.0119786 0.658674  0.114476 -0.193102  0.123298  -1.69254 0.0209404   1.45688  0.785396
9.672 1 0 0.35 0.28 0.7 0.470361 0.116124 0.655037 0 -0.15 0.5 0.0213001 0.0119831 0.658676  0.114546 -0.193188  0.123376  -1.69258 0.0209544   1.45683  0.785396
9.673 1 0 0.35 0.28 0.7 0.47031 0.116193 0.655056 0 -0.15 0.5 0.0212694 0.0119876 0.658678  0.114615 -0.193274  0.123453  -1.69262 0.0209685   1.45679  0.785396
9.674 1 0 0.35 0.28 0.7 0.47026 0.116262 0.655075 0 -0.15 0.5 0.0212386 0.0119921 0.65868  0.114685  -0.19336  0.123531  -1.69266 0.0209825   1.45675  0.785396
9.675 1 0 0.35 0.28 0.7 0.470209 0.116331 0.655094 0 -0.15 0.5 0.0212079 0.0119966 0.658682  0.114755 -0.193446  0.123608  -1.69269 0.0209965   1.45671  0.785396
9.676 1 0 0.35 0.28 0.7 0.470158 0.1164 0.655113 0 -0.15 0.5 0.0211771 0.0120011 0.658684  0.114824 -0.193532  0.123686  -1.69273 0.0210106   1.45667  0.785396
9.677 1 0 0.35 0.28 0.7 0.470108 0.116469 0.655131 0 -0.15 0.5 0.0211464 0.0120056 0.658685  0.114894 -0.193617  0.123763  -1.69277 0.0210246   1.45662  0.785396
9.678 1 0 0.35 0.28 0.7 0.470057 0.116538 0.65515 0 -0.15 0.5 0.0211157 0.0120101 0.658687  0.114964 -0.193703  0.123841  -1.69281 0.0210387   1.45658  0.785396
9.679 1 0 0.35 0.28 0.7 0.470006 0.116607 0.655169 0 -0.15 0.5 0.021085 0.0120146 0.658689  0.115033 -0.193789  0.123918  -1.69285 0.0210527   1.45654  0.785396
9.68 1 0 0.35 0.28 0.7 0.469956 0.116677 0.655188 0 -0.15 0.5 0.0210542 0.012019 0.658691  0.115103 -0.193875  0.123996  -1.69288 0.0210668    1.4565  0.785396
9.681 1 0 0.35 0.28 0.7 0.469905 0.116746 0.655207 0 -0.15 0.5 0.0210235 0.0120235 0.658693  0.115173 -0.193961  0.124074  -1.69292 0.0210808   1.45645  0.785396
9.682 1 0 0.35 0.28 0.7 0.469854 0.116815 0.655225 0 -0.15 0.5 0.0209928 0.012028 0.658694  0.115242 -0.194047  0.124151  -1.69296 0.0210949   1.45641  0.785396
9.683 1 0 0.35 0.28 0.7 0.469804 0.116884 0.655244 0 -0.15 0.5 0.0209621 0.0120325 0.658696  0.115312 -0.194132  0.124229    -1.693 0.0211089   1.45637  0.785396
9.684 1 0 0.35 0.28 0.7 0.469753 0.116953 0.655263 0 -0.15 0.5 0.0209314 0.0120369 0.658698  0.115382 -0.194218  0.124307  -1.69304  0.021123   1.45633  0.785396
9.685 1 0 0.35 0.28 0.7 0.469702 0.117022 0.655282 0 -0.15 0.5 0.0209008 0.0120414 0.6587  0.115451 -0.194304  0.124384  -1.69307 0.0211371   1.45629  0.785396
9.686 1 0 0.35 0.28 0.7 0.469652 0.117091 0.655301 0 -0.15 0.5 0.0208701 0.0120459 0.658702  0.115521 -0.194389  0.124462  -1.69311 0.0211511   1.45624  0.785396
9.687 1 0 0.35 0.28 0.7 0.469601 0.11716 0.655319 0 -0.15 0.5 0.0208394 0.0120504 0.658703  0.115591 -0.194475   0.12454  -1.69315 0.0211652    1.4562  0.785396
9.688 1 0 0.35 0.28 0.7 0.46955 0.117229 0.655338 0 -0.15 0.5 0.0208087 0.0120548 0.658705   0.11566 -0.194561  0.124617  -1.69319 0.0211793   1.45616  0.785396
9.689 1 0 0.35 0.28 0.7 0.4695 0.117298 0.655357 0 -0.15 0.5 0.0207781 0.0120593 0.658707   0.11573 -0.194646  0.124695  -1.69322 0.0211934   1.45612  0.785396
9.69 1 0 0.35 0.28 0.7 0.469449 0.117368 0.655376 0 -0.15 0.5 0.0207474 0.0120637 0.658709    0.1158 -0.194732  0.124773  -1.69326 0.0212074   1.45608  0.785396
9.691 1 0 0.35 0.28 0.7 0.469398 0.117437 0.655395 0 -0.15 0.5 0.0207168 0.0120682 0.658711   0.11587 -0.194817  0.124851   -1.6933 0.0212215   1.45603  0.785396
9.692 1 0 0.35 0.28 0.7 0.469347 0.117506 0.655413 0 -0.15 0.5 0.0206861 0.0120727 0.658712  0.115939 -0.194903  0.124928  -1.69334 0.0212356   1.45599  0.785396
9.693 1 0 0.35 0.28 0.7 0.469297 0.117575 0.655432 0 -0.15 0.5 0.0206555 0.0120771 0.658714  0.116009 -0.194988  0.125006  -1.69337 0.0212497   1.45595  0.785396
9.694 1 0 0.35 0.28 0.7 0.469246 0.117644 0.655451 0 -0.15 0.5 0.0206249 0.0120816 0.658716  0.116079 -0.195074  0.125084  -1.69341 0.0212638   1.45591  0.785396
9.695 1 0 0.35 0.28 0.7 0.469195 0.117713 0.65547 0 -0.15 0.5 0.0205942 0.012086 0.658718  0.116149 -0.195159  0.125162  -1.69345 0.0212779   1.45587  0.785396
9.696 1 0 0.35 0.28 0.7 0.469145 0.117783 0.655489 0 -0.15 0.5 0.0205636 0.0120905 0.65872  0.116219 -0.195244  0.125239  -1.69349  0.021292   1.45582  0.785396
9.697 1 0 0.35 0.28 0.7 0.469094 0.117852 0.655508 0 -0.15 0.5 0.020533 0.0120949 0.658721  0.116288  -0.19533  0.125317  -1.69352 0.0213061   1.45578  0.785396
9.698 1 0 0.35 0.28 0.7 0.469043 0.117921 0.655526 0 -0.15 0.5 0.0205024 0.0120993 0.658723  0.116358 -0.195415  0.125395  -1.69356 0.0213202   1.45574  0.785396
9.699 1 0 0.35 0.28 0.7 0.468992 0.11799 0.655545 0 -0.15 0.5 0.0204718 0.0121038 0.658725  0.116428   -0.1955  0.125473   -1.6936 0.0213343    1.4557  0.785396
9.7 1 0 0.35 0.28 0.7 0.468942 0.118059 0.655564 0 -0.15 0.5 0.0204412 0.0121082 0.658727  0.116498 -0.195586  0.125551  -1.69364 0.0213484   1.45566  0.785396
9.701 1 0 0.35 0.28 0.7 0.468891 0.118128 0.655583 0 -0.15 0.5 0.0204106 0.0121127 0.658728  0.116568 -0.195671  0.125629  -1.69367 0.0213625   1.45562  0.785396
9.702 1 0 0.35 0.28 0.7 0.46884 0.118198 0.655602 0 -0.15 0.5 0.02038 0.0121171 0.65873  0.116638 -0.195756  0.125706  -1.69371 0.0213766   1.45557  0.785396
9.703 1 0 0.35 0.28 0.7 0.468789 0.118267 0.655621 0 -0.15 0.5 0.0203495 0.0121215 0.658732  0.116707 -0.195841  0.125784  -1.69375 0.0213908   1.45553  0.785396
9.704 1 0 0.35 0.28 0.7 0.468739 0.118336 0.655639 0 -0.15 0.5 0.0203189 0.012126 0.658734  0.116777 -0.195927  0.125862  -1.69378 0.0214049   1.45549  0.785396
9.705 1 0 0.35 0.28 0.7 0.468688 0.118405 0.655658 0 -0.15 0.5 0.0202883 0.0121304 0.658735  0.116847 -0.196012   0.12594  -1.69382  0.021419   1.45545  0.785396
9.706 1 0 0.35 0.28 0.7 0.468637 0.118474 0.655677 0 -0.15 0.5 0.0202578 0.0121348 0.658737  0.116917 -0.196097  0.126018  -1.69386 0.0214331   1.45541  0.785396
9.707 1 0 0.35 0.28 0.7 0.468586 0.118544 0.655696 0 -0.15 0.5 0.0202272 0.0121392 0.658739  0.116987 -0.196182  0.126096   -1.6939 0.0214473   1.45537  0.785396
9.708 1 0 0.35 0.28 0.7 0.468536 0.118613 0.655715 0 -0.15 0.5 0.0201967 0.0121437 0.658741  0.117057 -0.196267  0.126174  -1.69393 0.0214614   1.45532  0.785396
9.709 1 0 0.35 0.28 0.7 0.468485 0.118682 0.655734 0 -0.15 0.5 0.0201662 0.0121481 0.658742  0.117127 -0.196352  0.126252  -1.69397 0.0214755   1.45528  0.785396
9.71 1 0 0.35 0.28 0.7 0.468434 0.118751 0.655753 0 -0.15 0.5 0.0201356 0.0121525 0.658744  0.117197 -0.196437   0.12633  -1.69401 0.0214897   1.45524  0.785396
9.711 1 0 0.35 0.28 0.7 0.468383 0.118821 0.655771 0 -0.15 0.5 0.0201051 0.0121569 0.658746  0.117267 -0.196522  0.126408  -1.69404 0.0215038    1.4552  0.785396
9.712 1 0 0.35 0.28 0.7 0.468332 0.11889 0.65579 0 -0.15 0.5 0.0200746 0.0121613 0.658747  0.117336 -0.196607  0.126486  -1.69408  0.021518   1.45516  0.785396
9.713 1 0 0.35 0.28 0.7 0.468282 0.118959 0.655809 0 -0.15 0.5 0.0200441 0.0121657 0.658749  0.117406 -0.196692  0.126564  -1.69412 0.0215321   1.45512  0.785396
9.714 1 0 0.35 0.28 0.7 0.468231 0.119028 0.655828 0 -0.15 0.5 0.0200136 0.0121701 0.658751  0.117476 -0.196777  0.126642  -1.69415 0.0215463   1.45508  0.785396
9.715 1 0 0.35 0.28 0.7 0.46818 0.119098 0.655847 0 -0.15 0.5 0.0199831 0.0121746 0.658753  0.117546 -0.196862   0.12672  -1.69419 0.0215604   1.45503  0.785396
9.716 1 0 0.35 0.28 0.7 0.468129 0.119167 0.655866 0 -0.15 0.5 0.0199526 0.012179 0.658754  0.117616 -0.196947  0.126798  -1.69423 0.0215746   1.45499  0.785396
9.717 1 0 0.35 0.28 0.7 0.468078 0.119236 0.655884 0 -0.15 0.5 0.0199221 0.0121834 0.658756  0.117686 -0.197032  0.126876  -1.69426 0.0215887   1.45495  0.785396
9.718 1 0 0.35 0.28 0.7 0.468028 0.119305 0.655903 0 -0.15 0.5 0.0198916 0.0121878 0.658758  0.117756 -0.197116  0.126954   -1.6943 0.0216029   1.45491  0.785396
9.719 1 0 0.35 0.28 0.7 0.467977 0.119375 0.655922 0 -0.15 0.5 0.0198612 0.0121922 0.658759  0.117826 -0.197201  0.127032  -1.69434  0.021617   1.45487  0.785396
9.72 1 0 0.35 0.28 0.7 0.467926 0.119444 0.655941 0 -0.15 0.5 0.0198307 0.0121966 0.658761  0.117896 -0.197286   0.12711  -1.69437 0.0216312   1.45483  0.785396
9.721 1 0 0.35 0.28 0.7 0.467875 0.119513 0.65596 0 -0.15 0.5 0.0198002 0.0122009 0.658763  0.117966 -0.197371  0.127188  -1.69441 0.0216454   1.45479  0.785396
9.722 1 0 0.35 0.28 0.7 0.467824 0.119582 0.655979 0 -0.15 0.5 0.0197698 0.0122053 0.658764  0.118036 -0.197455  0.127266  -1.69445 0.0216595   1.45475  0.785396
9.723 1 0 0.35 0.28 0.7 0.467774 0.119652 0.655998 0 -0.15 0.5 0.0197393 0.0122097 0.658766  0.118106  -0.19754  0.127344  -1.69448 0.0216737   1.45471  0.785396
9.724 1 0 0.35 0.28 0.7 0.467723 0.119721 0.656016 0 -0.15 0.5 0.0197089 0.0122141 0.658768  0.118176 -0.197625  0.127422  -1.69452 0.0216879   1.45466  0.785396
9.725 1 0 0.35 0.28 0.7 0.467672 0.11979 0.656035 0 -0.15 0.5 0.0196785 0.0122185 0.658769  0.118246 -0.197709  0.127501  -1.69456 0.0217021   1.45462  0.785396
9.726 1 0 0.35 0.28 0.7 0.467621 0.11986 0.656054 0 -0.15 0.5 0.019648 0.0122229 0.658771  0.118316 -0.197794  0.127579  -1.69459 0.0217163   1.45458  0.785396
9.727 1 0 0.35 0.28 0.7 0.46757 0.119929 0.656073 0 -0.15 0.5 0.0196176 0.0122273 0.658773  0.118386 -0.197878  0.127657  -1.69463 0.0217304   1.45454  0.785396
9.728 1 0 0.35 0.28 0.7 0.467519 0.119998 0.656092 0 -0.15 0.5 0.0195872 0.0122316 0.658774  0.118456 -0.197963  0.127735  -1.69467 0.0217446    1.4545  0.785396
9.729 1 0 0.35 0.28 0.7 0.467469 0.120068 0.656111 0 -0.15 0.5 0.0195568 0.012236 0.658776  0.118526 -0.198047  0.127813   -1.6947 0.0217588   1.45446  0.785396
9.73 1 0 0.35 0.28 0.7 0.467418 0.120137 0.65613 0 -0.15 0.5 0.0195264 0.0122404 0.658778  0.118596 -0.198132  0.127891  -1.69474  0.021773   1.45442  0.785396
9.731 1 0 0.35 0.28 0.7 0.467367 0.120206 0.656149 0 -0.15 0.5 0.019496 0.0122448 0.658779  0.118667 -0.198216   0.12797  -1.69477 0.0217872   1.45438  0.785396
9.732 1 0 0.35 0.28 0.7 0.467316 0.120276 0.656167 0 -0.15 0.5 0.0194656 0.0122491 0.658781  0.118737 -0.198301  0.128048  -1.69481 0.0218014   1.45434  0.785396
9.733 1 0 0.35 0.28 0.7 0.467265 0.120345 0.656186 0 -0.15 0.5 0.0194352 0.0122535 0.658783  0.118807 -0.198385  0.128126  -1.69485 0.0218156    1.4543  0.785396
9.734 1 0 0.35 0.28 0.7 0.467214 0.120414 0.656205 0 -0.15 0.5 0.0194049 0.0122579 0.658784  0.118877  -0.19847  0.128204  -1.69488 0.0218298   1.45425  0.785396
9.735 1 0 0.35 0.28 0.7 0.467163 0.120484 0.656224 0 -0.15 0.5 0.0193745 0.0122622 0.658786  0.118947 -0.198554  0.128283  -1.69492  0.021844   1.45421  0.785396
9.736 1 0 0.35 0.28 0.7 0.467113 0.120553 0.656243 0 -0.15 0.5 0.0193441 0.0122666 0.658788  0.119017 -0.198638  0.128361  -1.69496 0.0218582   1.45417  0.785396
9.737 1 0 0.35 0.28 0.7 0.467062 0.120622 0.656262 0 -0.15 0.5 0.0193138 0.0122709 0.658789  0.119087 -0.198722  0.128439  -1.69499 0.0218724   1.45413  0.785396
9.738 1 0 0.35 0.28 0.7 0.467011 0.120692 0.656281 0 -0.15 0.5 0.0192834 0.0122753 0.658791  0.119157 -0.198807  0.128517  -1.69503 0.0218867   1.45409  0.785396
9.739 1 0 0.35 0.28 0.7 0.46696 0.120761 0.6563 0 -0.15 0.5 0.0192531 0.0122797 0.658793  0.119227 -0.198891  0.128596  -1.69506 0.0219009   1.45405  0.785396
