playtime q_joint_1 q_joint_2 q_joint_3 q_joint_4 q_joint_5 q_joint_6 q_joint_7 tau_desired_1 tau_desired_2 tau_desired_3 tau_desired_4 tau_desired_5 tau_desired_6 tau_desired_7
27.217 1.93494e-07 8.5929e-07 -6.64151e-06 -0.523597 1.72496e-05 1.57081 -0.00196458 7.11635e-17 -12.6196 7.80619e-07 5.65313 0.398047 1.3641 -0.0459137
27.218 1.94066e-07 8.61263e-07 -6.6413e-06 -0.523597 1.72473e-05 1.57081 -0.00196455 -3.24253e-17 -12.6196 7.82411e-07 5.65313 0.398047 1.3641 -0.0459137
27.219 1.94635e-07 8.63235e-07 -6.6411e-06 -0.523597 1.7245e-05 1.57081 -0.00196452 7.16882e-17 -12.6196 7.84203e-07 5.65313 0.398047 1.3641 -0.0459137
27.22 1.95201e-07 8.65207e-07 -6.64089e-06 -0.523597 1.72427e-05 1.57081 -0.00196449 -4.79414e-17 -12.6196 7.85994e-07 5.65313 0.398047 1.3641 -0.0459137
27.221 1.95763e-07 8.67178e-07 -6.64069e-06 -0.523597 1.72404e-05 1.57081 -0.00196446 6.02355e-17 -12.6196 7.87784e-07 5.65313 0.398047 1.3641 -0.0459137
27.222 1.96323e-07 8.69148e-07 -6.64048e-06 -0.523597 1.72382e-05 1.57081 -0.00196443 7.36502e-17 -12.6196 7.89574e-07 5.65313 0.398047 1.3641 -0.0459137
27.223 1.96879e-07 8.71117e-07 -6.64028e-06 -0.523597 1.7236e-05 1.57081 -0.00196441 -4.23599e-17 -12.6196 7.91363e-07 5.65313 0.398047 1.3641 -0.0459137
27.224 1.97432e-07 8.73086e-07 -6.64007e-06 -0.523597 1.72338e-05 1.57081 -0.00196438 2.96735e-17 -12.6196 7.93151e-07 5.65313 0.398047 1.3641 -0.0459137
27.225 1.97981e-07 8.75053e-07 -6.63987e-06 -0.523597 1.72316e-05 1.57081 -0.00196435 2.30408e-17 -12.6196 7.94939e-07 5.65313 0.398047 1.3641 -0.0459137
27.226 1.98528e-07 8.7702e-07 -6.63967e-06 -0.523597 1.72294e-05 1.57081 -0.00196432 -7.33886e-17 -12.6196 7.96726e-07 5.65313 0.398047 1.3641 -0.0459137
27.227 1.99071e-07 8.78986e-07 -6.63947e-06 -0.523597 1.72273e-05 1.57081 -0.0019643 -6.88553e-18 -12.6196 7.98511e-07 5.65313 0.398047 1.3641 -0.0459137
27.228 1.99612e-07 8.8095e-07 -6.63927e-06 -0.523597 1.72252e-05 1.57081 -0.00196427 8.08906e-17 -12.6196 8.00296e-07 5.65313 0.398047 1.3641 -0.0459137
27.229 2.00149e-07 8.82914e-07 -6.63907e-06 -0.523597 1.72231e-05 1.57081 -0.00196424 -6.92153e-18 -12.6196 8.0208e-07 5.65313 0.398047 1.3641 -0.0459137
27.23 2.00684e-07 8.84876e-07 -6.63887e-06 -0.523597 1.7221e-05 1.57081 -0.00196422 -1.24328e-16 -12.6196 8.03862e-07 5.65313 0.398047 1.3641 -0.0459137
27.231 2.01215e-07 8.86837e-07 -6.63867e-06 -0.523597 1.7219e-05 1.57081 -0.00196419 1.44843e-19 -12.6196 8.05644e-07 5.65313 0.398047 1.3641 -0.0459137
27.232 2.01743e-07 8.88797e-07 -6.63847e-06 -0.523597 1.72169e-05 1.57081 -0.00196416 5.13869e-17 -12.6196 8.07425e-07 5.65313 0.398047 1.3641 -0.0459137
27.233 2.02269e-07 8.90756e-07 -6.63828e-06 -0.523597 1.72149e-05 1.57081 -0.00196414 2.21016e-17 -12.6196 8.09204e-07 5.65313 0.398047 1.3641 -0.0459137
27.234 2.02791e-07 8.92713e-07 -6.63808e-06 -0.523597 1.72129e-05 1.57081 -0.00196411 -2.54597e-18 -12.6196 8.10982e-07 5.65313 0.398047 1.3641 -0.0459137
27.235 2.03311e-07 8.94669e-07 -6.63788e-06 -0.523597 1.72109e-05 1.57081 -0.00196409 1.08178e-16 -12.6196 8.12759e-07 5.65313 0.398047 1.3641 -0.0459137
27.236 2.03827e-07 8.96624e-07 -6.63769e-06 -0.523597 1.7209e-05 1.57081 -0.00196406 -1.96135e-17 -12.6196 8.14535e-07 5.65313 0.398047 1.3641 -0.0459137
27.237 2.04341e-07 8.98577e-07 -6.63749e-06 -0.523597 1.7207e-05 1.57081 -0.00196404 2.15354e-17 -12.6196 8.16309e-07 5.65313 0.398047 1.3641 -0.0459137
27.238 2.04852e-07 9.00529e-07 -6.6373e-06 -0.523597 1.72051e-05 1.57081 -0.00196401 -7.46863e-17 -12.6196 8.18082e-07 5.65313 0.398047 1.3641 -0.0459137
27.239 2.0536e-07 9.02479e-07 -6.63711e-06 -0.523597 1.72032e-05 1.57081 -0.00196399 1.52648e-17 -12.6196 8.19854e-07 5.65313 0.398047 1.3641 -0.0459137
27.24 2.05865e-07 9.04428e-07 -6.63692e-06 -0.523597 1.72013e-05 1.57081 -0.00196397 8.13399e-17 -12.6196 8.21624e-07 5.65313 0.398047 1.3641 -0.0459137
27.241 2.06367e-07 9.06375e-07 -6.63672e-06 -0.523597 1.71994e-05 1.57081 -0.00196394 1.2282e-20 -12.6196 8.23393e-07 5.65313 0.398047 1.3641 -0.0459137
27.242 2.06867e-07 9.0832e-07 -6.63653e-06 -0.523597 1.71976e-05 1.57081 -0.00196392 1.74753e-17 -12.6196 8.2516e-07 5.65313 0.398047 1.3641 -0.0459137
27.243 2.07364e-07 9.10264e-07 -6.63634e-06 -0.523597 1.71957e-05 1.57081 -0.00196389 -7.69481e-17 -12.6196 8.26926e-07 5.65313 0.398047 1.3641 -0.0459137
27.244 2.07858e-07 9.12206e-07 -6.63615e-06 -0.523597 1.71939e-05 1.57081 -0.00196387 6.34428e-19 -12.6196 8.2869e-07 5.65313 0.398047 1.3641 -0.0459137
27.245 2.08349e-07 9.14146e-07 -6.63596e-06 -0.523597 1.71921e-05 1.57081 -0.00196385 1.46761e-16 -12.6196 8.30453e-07 5.65313 0.398047 1.3641 -0.0459138
27.246 2.08838e-07 9.16084e-07 -6.63578e-06 -0.523597 1.71903e-05 1.57081 -0.00196383 4.1181e-17 -12.6196 8.32214e-07 5.65313 0.398047 1.3641 -0.0459138
27.247 2.09324e-07 9.18021e-07 -6.63559e-06 -0.523597 1.71886e-05 1.57081 -0.0019638 -6.52743e-17 -12.6196 8.33973e-07 5.65313 0.398047 1.3641 -0.0459138
27.248 2.09807e-07 9.19956e-07 -6.6354e-06 -0.523597 1.71868e-05 1.57081 -0.00196378 4.0618e-17 -12.6196 8.35731e-07 5.65313 0.398047 1.3641 -0.0459138
27.249 2.10288e-07 9.21889e-07 -6.63521e-06 -0.523597 1.71851e-05 1.57081 -0.00196376 -1.21642e-17 -12.6196 8.37486e-07 5.65313 0.398047 1.3641 -0.0459138
27.25 2.10766e-07 9.2382e-07 -6.63503e-06 -0.523597 1.71834e-05 1.57081 -0.00196374 4.90208e-17 -12.6196 8.39241e-07 5.65313 0.398047 1.3641 -0.0459138
27.251 2.11242e-07 9.25749e-07 -6.63484e-06 -0.523597 1.71817e-05 1.57081 -0.00196372 3.38534e-17 -12.6196 8.40993e-07 5.65313 0.398047 1.3641 -0.0459138
27.252 2.11715e-07 9.27676e-07 -6.63466e-06 -0.523597 1.718e-05 1.57081 -0.0019637 -3.546e-17 -12.6196 8.42744e-07 5.65313 0.398047 1.3641 -0.0459138
27.253 2.12185e-07 9.29601e-07 -6.63447e-06 -0.523597 1.71783e-05 1.57081 -0.00196368 -8.82619e-17 -12.6196 8.44492e-07 5.65313 0.398047 1.3641 -0.0459138
27.254 2.12653e-07 9.31524e-07 -6.63429e-06 -0.523597 1.71766e-05 1.57081 -0.00196365 5.95483e-17 -12.6196 8.46239e-07 5.65313 0.398047 1.3641 -0.0459138
27.255 2.13118e-07 9.33445e-07 -6.63411e-06 -0.523597 1.7175e-05 1.57081 -0.00196363 -1.24253e-16 -12.6196 8.47984e-07 5.65313 0.398047 1.3641 -0.0459138
27.256 2.13581e-07 9.35363e-07 -6.63392e-06 -0.523597 1.71734e-05 1.57081 -0.00196361 -4.88583e-17 -12.6196 8.49727e-07 5.65313 0.398047 1.3641 -0.0459138
27.257 2.14041e-07 9.3728e-07 -6.63374e-06 -0.523597 1.71718e-05 1.57081 -0.00196359 6.43914e-18 -12.6196 8.51469e-07 5.65313 0.398047 1.3641 -0.0459138
27.258 2.14499e-07 9.39194e-07 -6.63356e-06 -0.523597 1.71702e-05 1.57081 -0.00196357 8.37313e-18 -12.6196 8.53208e-07 5.65313 0.398047 1.3641 -0.0459138
27.259 2.14954e-07 9.41107e-07 -6.63338e-06 -0.523597 1.71686e-05 1.57081 -0.00196355 8.48219e-18 -12.6196 8.54945e-07 5.65313 0.398047 1.3641 -0.0459138
27.26 2.15407e-07 9.43017e-07 -6.6332e-06 -0.523597 1.7167e-05 1.57081 -0.00196353 3.86461e-17 -12.6196 8.5668e-07 5.65313 0.398047 1.3641 -0.0459138
27.261 2.15858e-07 9.44924e-07 -6.63302e-06 -0.523597 1.71655e-05 1.57081 -0.00196351 5.87947e-17 -12.6196 8.58413e-07 5.65313 0.398047 1.3641 -0.0459138
27.262 2.16306e-07 9.4683e-07 -6.63284e-06 -0.523597 1.7164e-05 1.57081 -0.0019635 7.67852e-17 -12.6196 8.60144e-07 5.65313 0.398047 1.3641 -0.0459138
27.263 2.16752e-07 9.48733e-07 -6.63266e-06 -0.523597 1.71624e-05 1.57081 -0.00196348 -7.09172e-17 -12.6196 8.61873e-07 5.65313 0.398047 1.3641 -0.0459138
27.264 2.17195e-07 9.50634e-07 -6.63248e-06 -0.523597 1.71609e-05 1.57081 -0.00196346 1.75778e-16 -12.6196 8.636e-07 5.65313 0.398047 1.3641 -0.0459138
27.265 2.17636e-07 9.52532e-07 -6.6323e-06 -0.523597 1.71595e-05 1.57081 -0.00196344 -4.62395e-18 -12.6196 8.65325e-07 5.65313 0.398047 1.3641 -0.0459138
27.266 2.18075e-07 9.54429e-07 -6.63213e-06 -0.523597 1.7158e-05 1.57081 -0.00196342 1.34068e-16 -12.6196 8.67047e-07 5.65313 0.398047 1.3641 -0.0459138
27.267 2.18511e-07 9.56322e-07 -6.63195e-06 -0.523597 1.71565e-05 1.57081 -0.0019634 1.88818e-16 -12.6196 8.68767e-07 5.65313 0.398047 1.3641 -0.0459138
27.268 2.18945e-07 9.58214e-07 -6.63178e-06 -0.523597 1.71551e-05 1.57081 -0.00196338 -5.3614e-17 -12.6196 8.70486e-07 5.65313 0.398047 1.3641 -0.0459138
27.269 2.19377e-07 9.60102e-07 -6.6316e-06 -0.523597 1.71536e-05 1.57081 -0.00196337 5.33233e-17 -12.6196 8.72201e-07 5.65313 0.398047 1.3641 -0.0459138
27.27 2.19807e-07 9.61989e-07 -6.63142e-06 -0.523597 1.71522e-05 1.57081 -0.00196335 -3.15907e-17 -12.6196 8.73915e-07 5.65313 0.398047 1.3641 -0.0459138
27.271 2.20234e-07 9.63872e-07 -6.63125e-06 -0.523597 1.71508e-05 1.57081 -0.00196333 2.08139e-17 -12.6196 8.75626e-07 5.65313 0.398047 1.3641 -0.0459138
27.272 2.20659e-07 9.65754e-07 -6.63108e-06 -0.523597 1.71494e-05 1.57081 -0.00196331 -2.74191e-17 -12.6196 8.77336e-07 5.65313 0.398047 1.3641 -0.0459138
27.273 2.21082e-07 9.67633e-07 -6.6309e-06 -0.523597 1.7148e-05 1.57081 -0.0019633 2.11373e-17 -12.6196 8.79042e-07 5.65313 0.398047 1.3641 -0.0459138
27.274 2.21503e-07 9.69509e-07 -6.63073e-06 -0.523597 1.71467e-05 1.57081 -0.00196328 3.01635e-17 -12.6196 8.80747e-07 5.65313 0.398047 1.3641 -0.0459138
27.275 2.21921e-07 9.71382e-07 -6.63056e-06 -0.523597 1.71453e-05 1.57081 -0.00196326 3.00733e-17 -12.6196 8.82449e-07 5.65313 0.398047 1.3641 -0.0459138
27.276 2.22338e-07 9.73253e-07 -6.63038e-06 -0.523597 1.7144e-05 1.57081 -0.00196325 1.71067e-16 -12.6196 8.84148e-07 5.65313 0.398047 1.3641 -0.0459138
27.277 2.22752e-07 9.75122e-07 -6.63021e-06 -0.523597 1.71427e-05 1.57081 -0.00196323 5.8437e-17 -12.6196 8.85846e-07 5.65313 0.398047 1.3641 -0.0459138
27.278 2.23164e-07 9.76987e-07 -6.63004e-06 -0.523597 1.71413e-05 1.57081 -0.00196321 2.03768e-16 -12.6196 8.87541e-07 5.65313 0.398047 1.3641 -0.0459138
27.279 2.23574e-07 9.7885e-07 -6.62987e-06 -0.523597 1.714e-05 1.57081 -0.0019632 -8.17876e-17 -12.6196 8.89233e-07 5.65313 0.398047 1.3641 -0.0459138
27.28 2.23982e-07 9.80711e-07 -6.6297e-06 -0.523597 1.71388e-05 1.57081 -0.00196318 2.044e-16 -12.6196 8.90923e-07 5.65313 0.398047 1.3641 -0.0459138
27.281 2.24387e-07 9.82569e-07 -6.62953e-06 -0.523597 1.71375e-05 1.57081 -0.00196316 9.63263e-17 -12.6196 8.92611e-07 5.65313 0.398047 1.3641 -0.0459138
27.282 2.24791e-07 9.84423e-07 -6.62936e-06 -0.523597 1.71362e-05 1.57081 -0.00196315 -1.14843e-16 -12.6196 8.94296e-07 5.65313 0.398047 1.3641 -0.0459138
27.283 2.25193e-07 9.86276e-07 -6.62919e-06 -0.523597 1.7135e-05 1.57081 -0.00196313 -4.30189e-17 -12.6196 8.95979e-07 5.65313 0.398047 1.3641 -0.0459138
27.284 2.25592e-07 9.88125e-07 -6.62903e-06 -0.523597 1.71337e-05 1.57081 -0.00196312 2.0905e-17 -12.6196 8.97659e-07 5.65313 0.398047 1.3641 -0.0459138
27.285 2.2599e-07 9.89972e-07 -6.62886e-06 -0.523597 1.71325e-05 1.57081 -0.0019631 -1.11089e-16 -12.6196 8.99336e-07 5.65313 0.398047 1.3641 -0.0459138
27.286 2.26385e-07 9.91816e-07 -6.62869e-06 -0.523597 1.71313e-05 1.57081 -0.00196309 3.80913e-17 -12.6196 9.01011e-07 5.65313 0.398047 1.3641 -0.0459138
27.287 2.26779e-07 9.93657e-07 -6.62852e-06 -0.523597 1.71301e-05 1.57081 -0.00196307 2.19763e-18 -12.6196 9.02684e-07 5.65313 0.398047 1.3641 -0.0459138
27.288 2.2717e-07 9.95495e-07 -6.62836e-06 -0.523597 1.71289e-05 1.57081 -0.00196306 4.4097e-17 -12.6196 9.04354e-07 5.65313 0.398047 1.3641 -0.0459138
27.289 2.2756e-07 9.9733e-07 -6.62819e-06 -0.523597 1.71277e-05 1.57081 -0.00196304 -8.2446e-18 -12.6196 9.06021e-07 5.65312 0.398047 1.3641 -0.0459138
27.29 2.27948e-07 9.99163e-07 -6.62803e-06 -0.523597 1.71265e-05 1.57081 -0.00196303 -3.32403e-17 -12.6196 9.07686e-07 5.65312 0.398047 1.3641 -0.0459138
27.291 2.28333e-07 1.00099e-06 -6.62786e-06 -0.523597 1.71254e-05 1.57081 -0.00196301 -3.1643e-18 -12.6196 9.09348e-07 5.65312 0.398047 1.3641 -0.0459138
27.292 2.28717e-07 1.00282e-06 -6.6277e-06 -0.523597 1.71242e-05 1.57081 -0.001963 1.34117e-16 -12.6196 9.11008e-07 5.65312 0.398047 1.3641 -0.0459138
27.293 2.29099e-07 1.00464e-06 -6.62753e-06 -0.523597 1.71231e-05 1.57081 -0.00196299 1.31817e-17 -12.6196 9.12665e-07 5.65312 0.398047 1.3641 -0.0459138
27.294 2.29479e-07 1.00646e-06 -6.62737e-06 -0.523597 1.7122e-05 1.57081 -0.00196297 1.87798e-16 -12.6196 9.14319e-07 5.65312 0.398047 1.3641 -0.0459138
27.295 2.29857e-07 1.00828e-06 -6.6272e-06 -0.523597 1.71209e-05 1.57081 -0.00196296 8.17311e-17 -12.6196 9.1597e-07 5.65312 0.398047 1.3641 -0.0459138
27.296 2.30233e-07 1.0101e-06 -6.62704e-06 -0.523597 1.71198e-05 1.57081 -0.00196294 -6.5551e-17 -12.6196 9.17619e-07 5.65312 0.398047 1.3641 -0.0459138
27.297 2.30607e-07 1.01191e-06 -6.62688e-06 -0.523597 1.71187e-05 1.57081 -0.00196293 -8.22829e-17 -12.6196 9.19266e-07 5.65312 0.398047 1.3641 -0.0459138
27.298 2.3098e-07 1.01372e-06 -6.62672e-06 -0.523597 1.71176e-05 1.57081 -0.00196292 2.95913e-17 -12.6196 9.20909e-07 5.65312 0.398047 1.3641 -0.0459138
27.299 2.3135e-07 1.01553e-06 -6.62656e-06 -0.523597 1.71165e-05 1.57081 -0.0019629 -7.13625e-17 -12.6196 9.2255e-07 5.65312 0.398047 1.3641 -0.0459138
27.3 2.31719e-07 1.01733e-06 -6.62639e-06 -0.523597 1.71155e-05 1.57081 -0.00196289 1.06627e-16 -12.6196 9.24188e-07 5.65312 0.398047 1.3641 -0.0459138
27.301 2.32086e-07 1.01913e-06 -6.62623e-06 -0.523597 1.71144e-05 1.57081 -0.00196288 -1.0763e-16 -12.6196 9.25824e-07 5.65312 0.398047 1.3641 -0.0459138
27.302 2.32451e-07 1.02093e-06 -6.62607e-06 -0.523597 1.71134e-05 1.57081 -0.00196286 -4.62342e-17 -12.6196 9.27457e-07 5.65312 0.398047 1.3641 -0.0459138
27.303 2.32815e-07 1.02272e-06 -6.62591e-06 -0.523597 1.71123e-05 1.57081 -0.00196285 -2.94626e-17 -12.6196 9.29087e-07 5.65312 0.398047 1.3641 -0.0459138
27.304 2.33176e-07 1.02451e-06 -6.62575e-06 -0.523597 1.71113e-05 1.57081 -0.00196284 -3.04638e-17 -12.6196 9.30714e-07 5.65312 0.398047 1.3641 -0.0459138
27.305 2.33536e-07 1.0263e-06 -6.62559e-06 -0.523597 1.71103e-05 1.57081 -0.00196283 1.06917e-16 -12.6196 9.32338e-07 5.65312 0.398047 1.3641 -0.0459138
27.306 2.33894e-07 1.02808e-06 -6.62544e-06 -0.523597 1.71093e-05 1.57081 -0.00196281 1.16168e-16 -12.6196 9.3396e-07 5.65312 0.398047 1.3641 -0.0459138
27.307 2.34251e-07 1.02987e-06 -6.62528e-06 -0.523597 1.71083e-05 1.57081 -0.0019628 1.44885e-16 -12.6196 9.35579e-07 5.65312 0.398047 1.3641 -0.0459138
27.308 2.34605e-07 1.03165e-06 -6.62512e-06 -0.523597 1.71073e-05 1.57081 -0.00196279 3.58536e-17 -12.6196 9.37195e-07 5.65312 0.398047 1.3641 -0.0459138
27.309 2.34958e-07 1.03342e-06 -6.62496e-06 -0.523597 1.71064e-05 1.57081 -0.00196278 1.09136e-16 -12.6196 9.38809e-07 5.65312 0.398047 1.3641 -0.0459138
27.31 2.35309e-07 1.03519e-06 -6.6248e-06 -0.523597 1.71054e-05 1.57081 -0.00196277 5.45316e-17 -12.6196 9.40419e-07 5.65312 0.398047 1.3641 -0.0459138
27.311 2.35659e-07 1.03696e-06 -6.62465e-06 -0.523597 1.71045e-05 1.57081 -0.00196275 -1.22729e-16 -12.6196 9.42027e-07 5.65312 0.398047 1.3641 -0.0459138
27.312 2.36007e-07 1.03873e-06 -6.62449e-06 -0.523597 1.71035e-05 1.57081 -0.00196274 -3.98211e-17 -12.6196 9.43632e-07 5.65312 0.398047 1.3641 -0.0459138
27.313 2.36353e-07 1.0405e-06 -6.62433e-06 -0.523597 1.71026e-05 1.57081 -0.00196273 9.93358e-18 -12.6196 9.45234e-07 5.65312 0.398047 1.3641 -0.0459138
27.314 2.36698e-07 1.04226e-06 -6.62418e-06 -0.523597 1.71017e-05 1.57081 -0.00196272 1.15604e-16 -12.6196 9.46833e-07 5.65312 0.398047 1.3641 -0.0459138
27.315 2.37041e-07 1.04401e-06 -6.62402e-06 -0.523597 1.71007e-05 1.57081 -0.00196271 -2.45817e-17 -12.6196 9.4843e-07 5.65312 0.398047 1.3641 -0.0459138
27.316 2.37382e-07 1.04577e-06 -6.62387e-06 -0.523597 1.70998e-05 1.57081 -0.0019627 -4.58975e-17 -12.6196 9.50023e-07 5.65312 0.398047 1.3641 -0.0459138
27.317 2.37722e-07 1.04752e-06 -6.62371e-06 -0.523597 1.70989e-05 1.57081 -0.00196269 8.72613e-17 -12.6196 9.51614e-07 5.65312 0.398047 1.3641 -0.0459138
27.318 2.3806e-07 1.04927e-06 -6.62356e-06 -0.523597 1.70981e-05 1.57081 -0.00196267 -8.17275e-17 -12.6196 9.53202e-07 5.65312 0.398047 1.3641 -0.0459138
27.319 2.38396e-07 1.05101e-06 -6.62341e-06 -0.523597 1.70972e-05 1.57081 -0.00196266 5.57299e-17 -12.6196 9.54787e-07 5.65312 0.398047 1.3641 -0.0459138
27.32 2.38731e-07 1.05275e-06 -6.62325e-06 -0.523597 1.70963e-05 1.57081 -0.00196265 1.21921e-16 -12.6196 9.5637e-07 5.65312 0.398047 1.3641 -0.0459138
27.321 2.39065e-07 1.05449e-06 -6.6231e-06 -0.523596 1.70955e-05 1.57081 -0.00196264 8.93084e-17 -12.6196 9.57949e-07 5.65312 0.398047 1.3641 -0.0459138
27.322 2.39396e-07 1.05623e-06 -6.62295e-06 -0.523596 1.70946e-05 1.57081 -0.00196263 6.30193e-18 -12.6196 9.59525e-07 5.65312 0.398047 1.3641 -0.0459138
27.323 2.39727e-07 1.05796e-06 -6.62279e-06 -0.523596 1.70938e-05 1.57081 -0.00196262 -1.23942e-18 -12.6196 9.61099e-07 5.65312 0.398047 1.3641 -0.0459138
27.324 2.40055e-07 1.05969e-06 -6.62264e-06 -0.523596 1.70929e-05 1.57081 -0.00196261 -3.18273e-18 -12.6196 9.6267e-07 5.65312 0.398047 1.3641 -0.0459138
27.325 2.40382e-07 1.06141e-06 -6.62249e-06 -0.523596 1.70921e-05 1.57081 -0.0019626 -4.01597e-17 -12.6196 9.64238e-07 5.65312 0.398047 1.3641 -0.0459138
27.326 2.40708e-07 1.06314e-06 -6.62234e-06 -0.523596 1.70913e-05 1.57081 -0.00196259 -6.59517e-17 -12.6196 9.65803e-07 5.65312 0.398047 1.3641 -0.0459138
27.327 2.41032e-07 1.06486e-06 -6.62219e-06 -0.523596 1.70905e-05 1.57081 -0.00196258 5.74189e-17 -12.6196 9.67365e-07 5.65312 0.398047 1.3641 -0.0459138
27.328 2.41355e-07 1.06657e-06 -6.62204e-06 -0.523596 1.70897e-05 1.57081 -0.00196257 5.95477e-17 -12.6196 9.68924e-07 5.65312 0.398047 1.3641 -0.0459138
27.329 2.41676e-07 1.06829e-06 -6.62188e-06 -0.523596 1.70889e-05 1.57081 -0.00196256 4.64693e-17 -12.6196 9.7048e-07 5.65312 0.398047 1.3641 -0.0459138
27.33 2.41996e-07 1.07e-06 -6.62173e-06 -0.523596 1.70881e-05 1.57081 -0.00196255 1.10787e-16 -12.6196 9.72034e-07 5.65312 0.398047 1.3641 -0.0459138
27.331 2.42314e-07 1.0717e-06 -6.62158e-06 -0.523596 1.70873e-05 1.57081 -0.00196254 -5.18083e-17 -12.6196 9.73584e-07 5.65312 0.398047 1.3641 -0.0459138
27.332 2.42631e-07 1.07341e-06 -6.62144e-06 -0.523596 1.70865e-05 1.57081 -0.00196253 1.90956e-16 -12.6196 9.75132e-07 5.65312 0.398047 1.3641 -0.0459138
27.333 2.42946e-07 1.07511e-06 -6.62129e-06 -0.523596 1.70858e-05 1.57081 -0.00196252 -8.47003e-17 -12.6196 9.76676e-07 5.65312 0.398047 1.3641 -0.0459138
27.334 2.4326e-07 1.0768e-06 -6.62114e-06 -0.523596 1.7085e-05 1.57081 -0.00196251 -2.79718e-17 -12.6196 9.78218e-07 5.65312 0.398047 1.3641 -0.0459138
27.335 2.43573e-07 1.0785e-06 -6.62099e-06 -0.523596 1.70843e-05 1.57081 -0.0019625 -6.47451e-18 -12.6196 9.79757e-07 5.65312 0.398047 1.3641 -0.0459138
27.336 2.43884e-07 1.08019e-06 -6.62084e-06 -0.523596 1.70835e-05 1.57081 -0.00196249 6.03587e-17 -12.6196 9.81293e-07 5.65312 0.398047 1.3641 -0.0459138
27.337 2.44193e-07 1.08188e-06 -6.62069e-06 -0.523596 1.70828e-05 1.57081 -0.00196248 -1.57565e-17 -12.6196 9.82826e-07 5.65312 0.398047 1.3641 -0.0459138
27.338 2.44502e-07 1.08356e-06 -6.62055e-06 -0.523596 1.70821e-05 1.57081 -0.00196248 3.09521e-17 -12.6196 9.84356e-07 5.65312 0.398047 1.3641 -0.0459138
27.339 2.44808e-07 1.08524e-06 -6.6204e-06 -0.523596 1.70814e-05 1.57081 -0.00196247 8.94448e-17 -12.6196 9.85883e-07 5.65312 0.398047 1.3641 -0.0459138
27.34 2.45114e-07 1.08692e-06 -6.62025e-06 -0.523596 1.70807e-05 1.57081 -0.00196246 1.03103e-17 -12.6196 9.87408e-07 5.65312 0.398047 1.3641 -0.0459138
27.341 2.45418e-07 1.08859e-06 -6.6201e-06 -0.523596 1.708e-05 1.57081 -0.00196245 -6.06817e-17 -12.6196 9.88929e-07 5.65312 0.398047 1.3641 -0.0459138
27.342 2.45721e-07 1.09026e-06 -6.61996e-06 -0.523596 1.70793e-05 1.57081 -0.00196244 1.53195e-16 -12.6196 9.90447e-07 5.65312 0.398047 1.3641 -0.0459138
27.343 2.46022e-07 1.09193e-06 -6.61981e-06 -0.523596 1.70786e-05 1.57081 -0.00196243 1.75369e-16 -12.6196 9.91963e-07 5.65312 0.398047 1.3641 -0.0459138
27.344 2.46322e-07 1.0936e-06 -6.61967e-06 -0.523596 1.70779e-05 1.57081 -0.00196242 5.4856e-17 -12.6196 9.93475e-07 5.65312 0.398047 1.3641 -0.0459138
27.345 2.46621e-07 1.09526e-06 -6.61952e-06 -0.523596 1.70772e-05 1.57081 -0.00196241 1.45659e-16 -12.6196 9.94985e-07 5.65312 0.398047 1.3641 -0.0459138
27.346 2.46919e-07 1.09692e-06 -6.61938e-06 -0.523596 1.70766e-05 1.57081 -0.00196241 -5.49134e-17 -12.6196 9.96492e-07 5.65312 0.398047 1.3641 -0.0459138
27.347 2.47215e-07 1.09857e-06 -6.61923e-06 -0.523596 1.70759e-05 1.57081 -0.0019624 -1.84142e-16 -12.6196 9.97996e-07 5.65312 0.398047 1.3641 -0.0459138
27.348 2.4751e-07 1.10023e-06 -6.61909e-06 -0.523596 1.70752e-05 1.57081 -0.00196239 -1.01784e-17 -12.6196 9.99497e-07 5.65312 0.398047 1.3641 -0.0459138
27.349 2.47803e-07 1.10188e-06 -6.61894e-06 -0.523596 1.70746e-05 1.57081 -0.00196238 -4.06932e-17 -12.6196 1.00099e-06 5.65312 0.398047 1.3641 -0.0459138
27.35 2.48095e-07 1.10352e-06 -6.6188e-06 -0.523596 1.7074e-05 1.57081 -0.00196237 1.45648e-16 -12.6196 1.00249e-06 5.65312 0.398047 1.3641 -0.0459138
27.351 2.48386e-07 1.10516e-06 -6.61866e-06 -0.523596 1.70733e-05 1.57081 -0.00196237 6.85032e-17 -12.6196 1.00398e-06 5.65312 0.398047 1.3641 -0.0459138
27.352 2.48676e-07 1.1068e-06 -6.61851e-06 -0.523596 1.70727e-05 1.57081 -0.00196236 -4.02586e-17 -12.6196 1.00547e-06 5.65312 0.398047 1.3641 -0.0459138
27.353 2.48965e-07 1.10844e-06 -6.61837e-06 -0.523596 1.70721e-05 1.57081 -0.00196235 -1.33708e-17 -12.6196 1.00696e-06 5.65312 0.398047 1.3641 -0.0459138
27.354 2.49252e-07 1.11007e-06 -6.61823e-06 -0.523596 1.70715e-05 1.57081 -0.00196234 -7.8477e-17 -12.6196 1.00844e-06 5.65312 0.398047 1.3641 -0.0459138
27.355 2.49538e-07 1.1117e-06 -6.61808e-06 -0.523596 1.70709e-05 1.57081 -0.00196234 3.32878e-17 -12.6196 1.00992e-06 5.65312 0.398047 1.3641 -0.0459138
